,url,domain,class
2317,gnapi.com,gnapi,legit
2318,llamaman.no-ip.biz,no-ip,legit
2319,redconeretreat.com,redconeretreat,legit
2320,maxrapsis2013.zapto.org,zapto,legit
2321,wcltcbwk.com,wcltcbwk,dga
2322,sp-installer.conduit-data.com,conduit-data,legit
2323,javamsnupdt.bounceme.net,bounceme,legit
2324,track.media-traffic.net,media-traffic,legit
2325,lxpcmncky.com,lxpcmncky,dga
2326,businessdb00.ddns.net,ddns,legit
2327,stats.g.doubleclick.net,doubleclick,legit
2328,root.turktravestiler.net,turktravestiler,legit
2329,cloudfrnx.com,cloudfrnx,legit
2330,enuvckylphu.ru,enuvckylphu,dga
2331,secure.15-pn-installer.com,15-pn-installer,legit
2332,api.4magno.com,4magno,legit
2333,alltruckquimicos.com,alltruckquimicos,legit
2334,godlikeweapon.pw,godlikeweapon,legit
2335,baysingerlaw.com,baysingerlaw,legit
2336,kryexfsdudjctuv.su,kryexfsdudjctuv,dga
2337,eclick.baidu.com,baidu,legit
2338,flightss.d-webs.com,d-webs,legit
2339,khmqilzoezcmcfjlzd.com,khmqilzoezcmcfjlzd,dga
2340,christybarry.com,christybarry,legit
2341,shalawbradosty.no-ip.org,no-ip,legit
2342,fr-cdn.windapp.net,windapp,legit
2343,www.clickover.com,clickover,legit
2344,mts.net,mts,legit
2345,anonghost0.no-ip.biz,no-ip,legit
2346,iupjbrofhakr.com,iupjbrofhakr,dga
2347,groupesorepco.com,groupesorepco,legit
2348,ndvgh.net,ndvgh,legit
2349,cpejcogzznpudbsmaxxm.com,cpejcogzznpudbsmaxxm,dga
2350,xiaoji.duduok.net,duduok,legit
2351,4u.pw,4u,legit
2352,pocarom.db.10326048.hostedresource.com,hostedresource,legit
2353,whatismyip.everdot.org,everdot,legit
2354,hack1337z0r.hop.ru,hop,legit
2355,ivlibwx.su,ivlibwx,dga
2356,slhovvqpamq.net,slhovvqpamq,dga
2357,moh200.linkpc.net,linkpc,legit
2358,pinoseplanta.com,pinoseplanta,legit
2359,store.bubbledock.com,bubbledock,legit
2360,crl.globalsign.com,globalsign,legit
2361,level-user.net,level-user,legit
2362,fqgnabdmlsygl.org,fqgnabdmlsygl,dga
2363,qxcrbliabignczlmuc.com,qxcrbliabignczlmuc,dga
2364,nrnvvgrtgiu.com,nrnvvgrtgiu,dga
2365,xuanxiao.com,xuanxiao,legit
2366,www.download-way.com,download-way,legit
2367,auth.smtp.1and1.fr,1and1,legit
2368,x-cellcommunications.de,x-cellcommunications,legit
2369,tbkiv.ru,tbkiv,legit
2370,www.asifaindia.com,asifaindia,legit
2371,cashmoneyh.noip.me,noip,legit
2372,robiipmining.no-ip.biz,no-ip,legit
2373,iqumowexa.de,iqumowexa,legit
2374,shares.directhosted.org,directhosted,legit
2375,istanbultarim.com.tr,istanbultarim,legit
2376,jrnjhprz.com,jrnjhprz,dga
2377,v4download.com,v4download,legit
2378,www.easyspeedcheck.com,easyspeedcheck,legit
2379,www.keenondownload.com,keenondownload,legit
2380,bakogcogpuz.kz,bakogcogpuz,dga
2381,optpro.info,optpro,legit
2382,www.bellflower-download.com,bellflower-download,legit
2383,childscope.com,childscope,legit
2384,uorevmuqhrfq.com,uorevmuqhrfq,dga
2385,mail.earthlink.net,earthlink,legit
2386,tracktor.tv,tracktor,legit
2387,kurdboy330.no-ip.biz,no-ip,legit
2388,surrogacyandadoption.com,surrogacyandadoption,legit
2389,zlue5p1so8j16m07aby1fhemz1.net,zlue5p1so8j16m07aby1fhemz1,dga
2390,prk.citserver.co.vu,prk.citserver,legit
2391,mluztamhnngwgh.com,mluztamhnngwgh,dga
2392,slipwasher.com,slipwasher,legit
2393,sweetbabydolly.org,sweetbabydolly,legit
2394,plxeyaja.com,plxeyaja,dga
2395,andrikos.no-ip.org,no-ip,legit
2396,eliwellsystems.com,eliwellsystems,legit
2397,secure.pn-installer28.com,pn-installer28,legit
2398,actfactory.net,actfactory,legit
2399,raxlendajlubxdhq.com,raxlendajlubxdhq,dga
2400,accel.lt,accel,legit
2401,xmlinstcp.ddbbvt.eu,ddbbvt,legit
2402,hp500.spdns.eu,spdns,legit
2403,magneticow.freedns.su,freedns,legit
2404,nutqauytva11azxd.com,nutqauytva11azxd,dga
2405,ivyegvguhij.info,ivyegvguhij,dga
2406,rivaldatile.ca,rivaldatile,legit
2407,ocxohtaifyf.ru,ocxohtaifyf,dga
2408,efuegdugugg.ru,efuegdugugg,legit
2409,bizcreditunion.org,bizcreditunion,legit
2410,union.alibaba2019.top,alibaba2019,legit
2411,kqvwqxjpbbdvm.click,kqvwqxjpbbdvm,dga
2412,vbnqpmcxynprbw.pw,vbnqpmcxynprbw,dga
2413,wprbcllrqhqtzzppcr.com,wprbcllrqhqtzzppcr,dga
2414,win-t6534.hopto.org,hopto,legit
2415,skaner.com.pl,skaner,legit
2416,safetyconnection.ca,safetyconnection,legit
2417,anydaycomstwe.net,anydaycomstwe,legit
2418,roberty-industry.org,roberty-industry,legit
2419,tuntunis.no-ip.biz,no-ip,legit
2420,cdn3.divjava.net,divjava,legit
2421,securecheckout.biz,securecheckout,legit
2422,jwuiygpnslht.com,jwuiygpnslht,dga
2423,v7.meibu.com,meibu,legit
2424,gmjjemdaarxssx.com,gmjjemdaarxssx,dga
2425,luxesydiseno.com,luxesydiseno,legit
2426,bunzvlesey.com,bunzvlesey,legit
2427,gfpshoppingcarts.com,gfpshoppingcarts,legit
2428,yaroshwelcome.com,yaroshwelcome,legit
2429,b1.bdstatic.com,bdstatic,legit
2430,ads.noforyoubutyoucantry.com,noforyoubutyoucantry,legit
2431,szostka.com,szostka,legit
2432,download.easydriverpro.net,easydriverpro,legit
2433,flashezdns.no-ip.org,no-ip,legit
2434,wogvdbrtawuc.org,wogvdbrtawuc,dga
2435,up.soft365.com,soft365,legit
2436,lsoqtnypxgxrt.su,lsoqtnypxgxrt,dga
2437,toolkitgold.org,toolkitgold,legit
2438,vyorytxatfg.org,vyorytxatfg,dga
2439,autobots.pw,autobots,legit
2440,oflfnsbqdgerxbnj.pl,oflfnsbqdgerxbnj,dga
2441,chikasrag.com,chikasrag,legit
2442,static.getmagnosoft.com,getmagnosoft,legit
2443,50btc.com,50btc,legit
2444,signatureseriesoil.com,signatureseriesoil,legit
2445,gjk.com.pl,gjk,legit
2446,asci.it,asci,legit
2447,obamawantwar.com,obamawantwar,legit
2448,urantiaproject.com,urantiaproject,legit
2449,midccam.ddns.net,ddns,legit
2450,swtjyuhuefvl.com,swtjyuhuefvl,dga
2451,kcioltyxt.com,kcioltyxt,legit
2452,cdn.apps-sync.com,apps-sync,legit
2453,www.kagu-hokuren.com,kagu-hokuren,legit
2454,controlfreaknetworks.com,controlfreaknetworks,legit
2455,pobiputlrmgl.com,pobiputlrmgl,dga
2456,wxluitpliymeoirc.com,wxluitpliymeoirc,dga
2457,comitan.rumbomaps.com,rumbomaps,legit
2458,boifsydlfugos.biz,boifsydlfugos,dga
2459,ms.bdimg.com,bdimg,legit
2460,err.rgbdomsrv.com,rgbdomsrv,dga
2461,asianfarm.org,asianfarm,legit
2462,lcydsrolcfvf.biz,lcydsrolcfvf,dga
2463,elrdwwq.org,elrdwwq,dga
2464,evokanale.de,evokanale,legit
2465,maintainfame.com,maintainfame,legit
2466,al-mawared.com,al-mawared,legit
2467,mcbukkit.no-ip.org,no-ip,legit
2468,picsnet.com,picsnet,legit
2469,srivztiulphfxd.com,srivztiulphfxd,dga
2470,iknowstudio.com,iknowstudio,legit
2471,service.smartpcupdate.com,smartpcupdate,legit
2472,didosman.myq-see.com,myq-see,dga
2473,worldisonefamily.info,worldisonefamily,legit
2474,acsmedioambiente.com,acsmedioambiente,legit
2475,ajlwmroefp.pw,ajlwmroefp,dga
2476,www.gstatic.com,gstatic,legit
2477,geodecisions.com,geodecisions,legit
2478,hoyuu.com,hoyuu,legit
2479,n.edns.biz,edns,legit
2480,eleterno.com,eleterno,legit
2481,api.magnoexe.com,magnoexe,legit
2482,nazcapictures.com,nazcapictures,legit
2483,lvbikxjfrzrofxzn.com,lvbikxjfrzrofxzn,dga
2484,biqi0sfvk.thepohzi.su,thepohzi,legit
2485,ctkcqmnsx4.site,ctkcqmnsx4,dga
2486,nasz-sklep.pl,nasz-sklep,dga
2487,errors.ourdatagenserv.com,ourdatagenserv,legit
2488,l.webshieldonline.com,webshieldonline,legit
2489,erajimtnghuqfdgnhj.com,erajimtnghuqfdgnhj,dga
2490,imp.premiuminstaller.com,premiuminstaller,legit
2491,microsoft-com.mail.protection.outlook.com,outlook,legit
2492,shvabra1.eu,shvabra1,legit
2493,enzoyrodrigo.com.br,enzoyrodrigo,legit
2494,gnukorjgli.com,gnukorjgli,dga
2495,www.vanguardpkg.com,vanguardpkg,legit
2496,the-wild-west.com,the-wild-west,legit
2497,sqojejnisc.at,sqojejnisc,dga
2498,lldpoyrzfi.com,lldpoyrzfi,dga
2499,yatroo.com,yatroo,legit
2500,nutqauytva100azxd.com,nutqauytva100azxd,dga
2501,imagescroll.com,imagescroll,legit
2502,s22.postimg.org,postimg,legit
2503,logs.newonlinedemoserv.com,newonlinedemoserv,legit
2504,bumblebeebeebee.com,bumblebeebeebee,legit
2505,arsmz.su,arsmz,legit
2506,gablemarine.com,gablemarine,legit
2507,hmllogidbpjzpdujzxuf.com,hmllogidbpjzpdujzxuf,dga
2508,kasual.no-ip.org,no-ip,legit
2509,tocstartup.com,tocstartup,legit
2510,cdn1.downloadsoup.com,downloadsoup,legit
2511,nori-k.com,nori-k,legit
2512,mediom.com,mediom,legit
2513,load.nextjd.com,nextjd,legit
2514,torrentmyfriend.chickenkiller.com,chickenkiller,legit
2515,vbeohddmprecmwenm.pl,vbeohddmprecmwenm,dga
2516,b.scorecardresearch.com,scorecardresearch,legit
2517,firecheerleaders.fr,firecheerleaders,legit
2518,im40.gulfup.com,gulfup,legit
2519,front8.omegle.com,omegle,legit
2520,estudioguillen.org,estudioguillen,legit
2521,audience-web.net,audience-web,legit
2522,donaldwilberforce.no-ip.biz,no-ip,legit
2523,pzqaqdrgpkujbt.com,pzqaqdrgpkujbt,dga
2524,www.baidu.com,baidu,legit
2525,s23.postimg.org,postimg,legit
2526,service.srvmd9.com,srvmd9,legit
2527,justconnect.co.za,justconnect,legit
2528,chonburicoop.net,chonburicoop,legit
2529,goodvaluecenter.com,goodvaluecenter,legit
2530,shakeyspizza.ph,shakeyspizza,legit
2531,adipluto.dynu.com,dynu,legit
2532,www.malwareanalysisbook.com,malwareanalysisbook,legit
2533,www.mg-unterburg.ch,mg-unterburg,legit
2534,okanagancountertopsystems.com,okanagancountertopsystems,legit
2535,unekafyce.de,unekafyce,legit
2536,legendz.chickenkiller.com,chickenkiller,legit
2537,mrhok.no-ip.biz,no-ip,legit
2538,celebikalip.com.tr,celebikalip,legit
2539,royaltydiamonds.softgenius.co.in,softgenius,legit
2540,fasternation.net,fasternation,legit
2541,en.roboenhostingciys.com,roboenhostingciys,legit
2542,el-padrino.com,el-padrino,legit
2543,theempathy96.zapto.org,zapto,legit
2544,crl.godaddy.com,godaddy,legit
2545,xml.utrace.de,utrace,legit
2546,nxcyhbauwgvdryyz.com,nxcyhbauwgvdryyz,dga
2547,front1.omegle.com,omegle,legit
2548,sp-storage.spccinta.com,spccinta,legit
2549,az735311.vo.msecnd.net,msecnd,legit
2550,everest-trading.com,everest-trading,legit
2551,vtechshop.net,vtechshop,legit
2552,coketh.com,coketh,legit
2553,londonroofingroofers.co.uk,londonroofingroofers,legit
2554,pimpindoe.no-ip.info,no-ip,legit
2555,www.mlstat.com,mlstat,legit
2556,mlkooo.no-ip.biz,no-ip,legit
2557,www.torque-drive-transynd-tes295-atf.com,torque-drive-transynd-tes295-atf,legit
2558,umtieedkgkdgqjcrq.info,umtieedkgkdgqjcrq,dga
2559,hwsn.ru,hwsn,legit
2560,wildrosemarketing.com,wildrosemarketing,legit
2561,t1.symcb.com,symcb,legit
2562,klwsm.be,klwsm,legit
2563,livestatscounter.com,livestatscounter,legit
2564,ikilltrack.no-ip.biz,no-ip,legit
2565,jeansmate.co.jp,jeansmate,legit
2566,zplxtyfzsupjlyfxcggt.com,zplxtyfzsupjlyfxcggt,dga
2567,seostylename.com,seostylename,legit
2568,codeinject.co.uk,codeinject,legit
2569,tdjdurcamweurk.com,tdjdurcamweurk,legit
2570,stun2.l.google.com,google,legit
2571,jnvipksluapo.su,jnvipksluapo,dga
2572,voi6uos5s.ip0uu9eqk1.com,ip0uu9eqk1,dga
2573,prqd.ru,prqd,legit
2574,wbmjnpwztpb.com,wbmjnpwztpb,dga
2575,vickyame.com,vickyame,legit
2576,aawlyhfanxvfd.us,aawlyhfanxvfd,dga
2577,download.easyspeedcheck.com,easyspeedcheck,legit
2578,xjjcditjfkgkihfe.com,xjjcditjfkgkihfe,dga
2579,sso.anbtr.com,anbtr,legit
2580,yoooos.ddns.net,ddns,legit
2581,yahoo.com,yahoo,legit
2582,changeyou04.no-ip.info,no-ip,legit
2583,cn.bing.com,bing,legit
2584,eugrbfjvkzx.com,eugrbfjvkzx,dga
2585,azureraca.de,azureraca,legit
2586,okeanbg.com,okeanbg,legit
2587,52xybbs.tk,52xybbs,dga
2588,track.mypcbackup.com,mypcbackup,legit
2589,login.icq.com,icq,legit
2590,dexterslab.webege.com,webege,legit
2591,ktone.iuj78.com,iuj78,legit
2592,ww1.tramagno.com,tramagno,legit
2593,granatebit.com,granatebit,legit
2594,download.cdn.torchbrowser.com,torchbrowser,legit
2595,kkk.meiguooooo.com,meiguooooo,legit
2596,gidleybuilders.com,gidleybuilders,legit
2597,edixio.com,edixio,legit
2598,ftdkuoulfhfudds.com,ftdkuoulfhfudds,dga
2599,hitechcell.ca,hitechcell,legit
2600,jacksonsallamerican.com,jacksonsallamerican,legit
2601,emupojyto.de,emupojyto,dga
2602,james124.duckdns.org,duckdns,legit
2603,1763333.3322.org,3322,legit
2604,ww29.api.filermagno.com,filermagno,legit
2605,pco-bunschoten.nl,pco-bunschoten,legit
2606,rbpbgbyforiqpngf.ru,rbpbgbyforiqpngf,dga
2607,stitchsheme.com,stitchsheme,legit
2608,hqihrutpabwndvldae.com,hqihrutpabwndvldae,dga
2609,virustotalscan.chickenkiller.com,chickenkiller,legit
2610,app.gencloudex.com,gencloudex,legit
2611,jeangatz.com,jeangatz,legit
2612,evendirtierpiez.no-ip.biz,no-ip,legit
2613,hsysmmsyrqigvk.com,hsysmmsyrqigvk,dga
2614,mosaudit.com,mosaudit,legit
2615,stats.syncstatsdata.com,syncstatsdata,legit
2616,api.obtainmagno.com,obtainmagno,legit
2617,dl.democlientnet.com,democlientnet,legit
2618,pool.ntp.org,ntp,legit
2619,stan.mxp201.com,mxp201,legit
2620,sjokolade.duckdns.org,duckdns,legit
2621,drweb78.no-ip.org,no-ip,legit
2622,saiyz.su,saiyz,legit
2623,mediamaster-2000.de,mediamaster-2000,legit
2624,greatdrifter.com,greatdrifter,legit
2625,www.phlox-download.com,phlox-download,legit
2626,nsxdczggybtkdukmyf.com,nsxdczggybtkdukmyf,dga
2627,bdb90aadac89f46e928b5ee9802e9e47.org,bdb90aadac89f46e928b5ee9802e9e47,dga
2628,js.xpg.com.br,xpg,legit
2629,awesomegage.no-ip.org,no-ip,legit
2630,iwetemawu.de,iwetemawu,legit
2631,arckepesajandek.hu,arckepesajandek,legit
2632,okenhqzgxngnkbwouvfm.com,okenhqzgxngnkbwouvfm,dga
2633,orangeisabitch.net16.net,net16,legit
2634,www.csj{hcluu*gnm(~i+ufr,csj{hcluu*gnm(~i+ufr,dga
2635,uorevmuqhrfq.ru,uorevmuqhrfq,dga
2636,tkkharjylrbg.it,tkkharjylrbg,dga
2637,howtoflipfurniture.com,howtoflipfurniture,legit
2638,r1.homebestmy.info,homebestmy,legit
2639,jdmeo1qxa.thepohzi.su,thepohzi,legit
2640,thewalkcentre.org,thewalkcentre,legit
2641,ec2-54-83-46-0.compute-1.amazonaws.com,amazonaws,legit
2642,jpryjfvwlf.com,jpryjfvwlf,dga
2643,mahmodemos.no-ip.org,no-ip,legit
2644,ntaeqknhxehkadis.com,ntaeqknhxehkadis,dga
2645,twinkcam.net,twinkcam,legit
2646,7q1r4t1mhgqdk1gzhm8z1pjbijm.com,7q1r4t1mhgqdk1gzhm8z1pjbijm,dga
2647,us.simple-file.org,simple-file,legit
2648,dancewithmeseniorita.com,dancewithmeseniorita,legit
2649,hackforum.asia,hackforum,legit
2650,kafrit.com,kafrit,legit
2651,cashpiggy.twilightparadox.com,twilightparadox,legit
2652,eblgaosyeszzjkbhhdyh.com,eblgaosyeszzjkbhhdyh,dga
2653,wpad,wpad,legit
2654,churchclothes.com,churchclothes,legit
2655,aecsztodxcauezvwv.com,aecsztodxcauezvwv,dga
2656,grzinstallerbeacon.s3.amazonaws.com,amazonaws,legit
2657,edition.cnn.com,cnn,legit
2658,vxmvxdohewparmqp.org,vxmvxdohewparmqp,dga
2659,steelpennygames.com,steelpennygames,legit
2660,wexoxvfuq.com,wexoxvfuq,dga
2661,iasspsfdjjwemc.it,iasspsfdjjwemc,dga
2662,eltriunfo.com.mx,eltriunfo,legit
2663,paulrenna.com,paulrenna,legit
2664,sc.symcb.com,symcb,legit
2665,loapurposes.ru,loapurposes,legit
2666,visionstudio.ucoz.com,ucoz,legit
2667,imqia.ru,imqia,legit
2668,paintball.be,paintball,legit
2669,secure.pn-installer9.com,pn-installer9,legit
2670,installer.ganyskpxun.com,ganyskpxun,dga
2671,fbhuqeewaksvtdkhv.biz,fbhuqeewaksvtdkhv,dga
2672,api.opencandy.com,opencandy,legit
2673,nutqauytva8azxd.com,nutqauytva8azxd,dga
2674,static.magnosix.com,magnosix,legit
2675,nutqauytva6azxd.com,nutqauytva6azxd,dga
2676,qmqcntmv.biz,qmqcntmv,dga
2677,roxgaffvgdoussasodp.com,roxgaffvgdoussasodp,legit
2678,hrpxuybb.de,hrpxuybb,dga
2679,mqgr.su,mqgr,legit
2680,www.bmg.com,bmg,legit
2681,albuscapital.info,albuscapital,legit
2682,zadeserver.no-ip.biz,no-ip,legit
2683,dkuiywixivs.pl,dkuiywixivs,dga
2684,qthsgldhtpnelus.xyz,qthsgldhtpnelus,dga
2685,meubles-jacquelin.com,meubles-jacquelin,legit
2686,gxcmyvpmuuxoluzdenhr.com,gxcmyvpmuuxoluzdenhr,dga
2687,logs.rgbdomsrv.com,rgbdomsrv,dga
2688,cacerts.digicert.com,digicert,legit
2689,app-static.crossrider.com,crossrider,legit
2690,ackxvafwimscchg.info,ackxvafwimscchg,dga
2691,xuauvywarx.pw,xuauvywarx,dga
2692,www.zoreil.re,zoreil,legit
2693,duvallet.eu,duvallet,legit
2694,www.shareride.co.za,shareride,legit
2695,adrianadoms.com,adrianadoms,legit
2696,automa.it,automa,legit
2697,ok3.caonmb.com,caonmb,legit
2698,www.garrityasphalt.com,garrityasphalt,legit
2699,tymjqkdirdi.xyz,tymjqkdirdi,legit
2700,suziamelmb.at,suziamelmb,legit
2701,medicareformichigan.com,medicareformichigan,legit
2702,xiwizgqqxsxiufcqog.com,xiwizgqqxsxiufcqog,dga
2703,gogoditcurno.kz,gogoditcurno,legit
2704,google-analytics.pw,google-analytics,legit
2705,zqvesnuvsr.at,zqvesnuvsr,dga
2706,cmsstorage.dmccint.com,dmccint,legit
2707,boundbydesign.com,boundbydesign,legit
2708,qszjxjem.com,qszjxjem,dga
2709,qkthibon.com,qkthibon,legit
2710,choosing.fast-cuisine.fr,fast-cuisine,legit
2711,ltbrzorwvaosjgvqsno.com,ltbrzorwvaosjgvqsno,dga
2712,ugwslohv.de,ugwslohv,dga
2713,r2.joburnt.net,joburnt,legit
2714,stun1.l.google.com,google,legit
2715,sj.cc5201314.com,cc5201314,legit
2716,sms-gmbh.biz,sms-gmbh,dga
2717,s1.symcb.com,symcb,legit
2718,uqrtc.su,uqrtc,legit
2719,eyorinrbjfxuy.com,eyorinrbjfxuy,dga
2720,gmail.com,gmail,legit
2721,halmafqsuibsddqls.com,halmafqsuibsddqls,dga
2722,cv.dnsfor.me,dnsfor,legit
2723,load.llshair.com,llshair,legit
2724,fryqhsblmvzsal.com,fryqhsblmvzsal,dga
2725,bbtflrghufwutxujka.com,bbtflrghufwutxujka,dga
2726,easygen.com,easygen,legit
2727,kweofftywvusyjkuhpj.com,kweofftywvusyjkuhpj,dga
2728,dunlam007.ru,dunlam007,legit
2729,wallpaper.at.ua,wallpaper,legit
2730,wziepumlxbzfrhljxqsp.com,wziepumlxbzfrhljxqsp,dga
2731,ykijufohu.de,ykijufohu,dga
2732,www.perc.ca,perc,legit
2733,ww1.survey-winner.net,survey-winner,legit
2734,xxdp.myjino.ru,myjino,legit
2735,asj.co.jp,asj,legit
2736,dfu0z23f5gjg2.cloudfront.net,cloudfront,legit
2737,m6no0o5.myq-see.com,myq-see,dga
2738,update.rambler.ru,rambler,legit
2739,optimizersurfingpro.net,optimizersurfingpro,legit
2740,64http.hopto.org,hopto,legit
2741,zbzxolintzi.com,zbzxolintzi,legit
2742,yyuihmtl.com,yyuihmtl,dga
2743,ww-consulting.ch,ww-consulting,legit
2744,uscreator.org,uscreator,legit
2745,nsatel.net,nsatel,legit
2746,geekmind.no-ip.org,no-ip,legit
2747,www.highclassdelhiescorts.in,highclassdelhiescorts,legit
2748,tessera.co.jp,tessera,legit
2749,sikes.chickenkiller.com,chickenkiller,legit
2750,sysmanage.linkpc.net,linkpc,legit
2751,jgpxived.net,jgpxived,legit
2752,ipgeoapi.com,ipgeoapi,legit
2753,n3utrino.biz,n3utrino,legit
2754,csdi-dlstatic.tennoio.com,tennoio,legit
2755,www.cksglobal.net,cksglobal,legit
2756,tele-channel.com,tele-channel,legit
2757,cloud.kuaibo.com,kuaibo,legit
2758,smuktnet.ddns.net,ddns,legit
2759,yourthainess.com,yourthainess,legit
2760,blogsrch.com,blogsrch,legit
2761,frtlan.no-ip.biz,no-ip,legit
2762,perc.ca,perc,legit
2763,mojdjhtolhcg.work,mojdjhtolhcg,dga
2764,fridazai.xyz,fridazai,legit
2765,repele.net,repele,legit
2766,mondogiochi.site40.net,site40,legit
2767,cms.dmccint.com,dmccint,legit
2768,s0chacker.no-ip.biz,no-ip,legit
2769,geopryce.ru,geopryce,legit
2770,man500.wha.la,wha,legit
2771,cloudcfg.kuaibo.com,kuaibo,legit
2772,vufcitnixw.kz,vufcitnixw,legit
2773,dtvvolspnonunvphf.su,dtvvolspnonunvphf,dga
2774,trudeausociety.com,trudeausociety,legit
2775,www.nanfangcw.com,nanfangcw,legit
2776,error404.000webhost.com,000webhost,legit
2777,cdn1.leadingdownload.com,leadingdownload,legit
2778,serc.su,serc,legit
2779,optproinformation.com,optproinformation,legit
2780,java.com,java,legit
2781,bi.superpcdownload.net,superpcdownload,legit
2782,sug.filesinc.info,filesinc,legit
2783,rsskb.ru,rsskb,legit
2784,dowparat1.mooo.com,mooo,legit
2785,softs.illyx.com,illyx,legit
2786,guterprotectionperfection.com,guterprotectionperfection,legit
2787,highclassdelhiescorts.in,highclassdelhiescorts,legit
2788,hotcasinogames.org,hotcasinogames,legit
2789,www.download.windowsupdate.com,windowsupdate,legit
2790,thewinesteward.com,thewinesteward,legit
2791,cdn1.simplyinstaller.com,simplyinstaller,legit
2792,www.omslanderne.fr,omslanderne,legit
2793,torrntvz.com,torrntvz,legit
2794,skyprobar.info,skyprobar,legit
2795,servico-ind.com,servico-ind,legit
2796,mail.rambler.ru,rambler,legit
2797,vcmoyalaseaatwh.fr,vcmoyalaseaatwh,legit
2798,sprintmail.com,sprintmail,legit
2799,khtpzsuzpbaforbsqoqt.com,khtpzsuzpbaforbsqoqt,dga
2800,soymeh.com,soymeh,legit
2801,www.fkqmfflwlal.com,fkqmfflwlal,dga
2802,bros.redpurpleheart.com,redpurpleheart,legit
2803,pokerface1.no-ip.biz,no-ip,legit
2804,llmm616a.gnway.net,gnway,legit
2805,hnb.net,hnb,legit
2806,siamgggtevghgi.com,siamgggtevghgi,legit
2807,cytondwsxc.yt,cytondwsxc,dga
2808,ubulovimo.de,ubulovimo,legit
2809,sayskradwrquyb.pl,sayskradwrquyb,legit
2810,agile.rapidexplore.com,rapidexplore,legit
2811,www.sms-gmbh.biz,sms-gmbh,dga
2812,stun.noc.ams-ix.net,ams-ix,legit
2813,nanfangcw.com,nanfangcw,legit
2814,txt7051zc7p0e6dj1t0xezx.anneliescuvelier.be,anneliescuvelier,legit
2815,kingdomcraze.tv,kingdomcraze,legit
2816,crl.microsoft.com,microsoft,legit
2817,ahmed1337.in,ahmed1337,dga
2818,r1.reportbox3.info,reportbox3,legit
2819,config.premiuminstaller.com,premiuminstaller,legit
2820,merlinator.ddns.net,ddns,legit
2821,api.getmagnosoft.com,getmagnosoft,legit
2822,jockerdz-650.no-ip.biz,no-ip,legit
2823,www.vlanmjer.com,vlanmjer,legit
2824,mlavvgdzq.com,mlavvgdzq,dga
2825,download.uniblue.com,uniblue,legit
2826,tanzen.su,tanzen,legit
2827,crl4.digicert.com,digicert,legit
2828,models.com,models,legit
2829,uxocukahi.de,uxocukahi,dga
2830,vv00io3rkwnkuttzz.thepohzi.su,thepohzi,legit
2831,bgtfgdy.work,bgtfgdy,dga
2832,gbmsd.su,gbmsd,legit
2833,edytwjblnnv.pl,edytwjblnnv,dga
2834,logs.newgenonlinesrv.com,newgenonlinesrv,legit
2835,www.synthetic5w30.com,synthetic5w30,legit
2836,strangerdz.no-ip.biz,no-ip,legit
2837,noqwapovu.kz,noqwapovu,dga
2838,foolfucuudbryqw.yt,foolfucuudbryqw,dga
2839,vandeks.com,vandeks,legit
2840,www.rska,rska,legit
2841,track.v2.secdls.com,secdls,legit
2842,wiwab.com,wiwab,legit
2843,acicinvestor.ca,acicinvestor,legit
2844,happy-hack.tw1.ru,tw1,legit
2845,cpzw.ru,cpzw,legit
2846,ginalimo.com,ginalimo,legit
2847,install.boozaka.net,boozaka,legit
2848,install.adanak.net,adanak,legit
2849,bredainternet.nl,bredainternet,legit
2850,fmw87907.no-ip.org,no-ip,legit
2851,www.mimosdelicias.com.br,mimosdelicias,legit
2852,citizenofmascara.biz,citizenofmascara,legit
2853,zjnzfctktonlspuanzlr.com,zjnzfctktonlspuanzlr,dga
2854,bulkbacklinks.com,bulkbacklinks,legit
2855,dithd.com,dithd,legit
2856,ohiowaterfowl.org,ohiowaterfowl,legit
2857,haoewxuuevfjlxjtrdt.com,haoewxuuevfjlxjtrdt,dga
2858,puntonatura.com,puntonatura,legit
2859,oscos.de,oscos,legit
2860,waqqqq.zapto.org,zapto,legit
2861,hostphd.com.br,hostphd,legit
2862,f82.arribaeleste.com,arribaeleste,legit
2863,mafra.hopto.org,hopto,legit
2864,rewardhits.com,rewardhits,legit
2865,rehabclinicx.info,rehabclinicx,legit
2866,jlbof.ru,jlbof,legit
